item_id,domain,group,standards,item_information,prompt,option_a,option_b,option_c,correct,stem_graphic,answer_choice_a_graphic,answer_choice_b_graphic,answer_choice_c_graphic,location,stem_sm,option_a_sm,option_b_sm,option_c_sm,audio_intro,audio_stem,audio_a,audio_b,audio_c,x2014_15,x2015_16,x2016_17,x2017_18,x2018_19,diff15,diff16,diff17,diff18
S05PHS1.4H22,PHS - FT,5,S05PHS1.4,"H - Here is salt and a glass of water. (Point to the salt and water.) Which shows a mixture of salt and water: A, B or C?",Which shows a mixture of salt and water?,A,B,C,c,Water3.ai,Salt5.ai,Water2.ai,Water4.ai,Food,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,0.52,NA,NA
S05PHS1.4H23,NA,5,S05PHS1.4,"H - Here is some carbon dioxide and some water. (Point to prompt.) Which shows a mixture of carbon dioxide and water: A, B, or C?",Which shows a mixture of carbon dioxide and water?,A,B,C,c,Water7.ai,Water4.ai,Water5.ai,Water6.ai,Food,prompt  + graphic,graphic + letter,graphic + letter,graphic + letter,Science_G5_S05PHS1.4H23_intro.mp3,Science_G5_S05PHS1.4H23_stem.mp3,Science_G5_S05PHS1.4H23_a.mp3,Science_G5_S05PHS1.4H23_b.mp3,Science_G5_S05PHS1.4H23_c.mp3,NA,NA,FT,OI,NA,NA,NA,1.1,1.1
S05PHS1.4H24,NA,5,S05PHS1.4,"H - Here is a bottle of milk and a cup of coffee. (Point to the milk and coffee.) Which shows a mixture of milk and coffee: A, B, or C?",Which shows a mixture of milk and coffee?,A,B,C,c,Milk_Coffee.ai,Coffee2.ai,Milk1.ai,Coffee7.ai,Food,prompt  + graphic,graphic + letter,graphic + letter,graphic + letter,Science_G5_S05PHS1.4H24_intro.mp3,Science_G5_S05PHS1.4H24_stem.mp3,Science_G5_S05PHS1.4H24_a.mp3,Science_G5_S05PHS1.4H24_b.mp3,Science_G5_S05PHS1.4H24_c.mp3,NA,NA,NA,FT,NA,NA,NA,NA,1.6989
S05PHS1.4H31,NA,5,S05PHS1.4,"H - Here are some coffee grounds and hot water.  (Point to prompt.) Which picture shows a mixture of coffee and hot water:  coffee, water, or soda?",Which picture shows a mixture of coffee and hot water?,coffee,water,soda,a,Coffee3.ai,Coffee7.ai,Water4.ai,Soda_Can1.ai,Food,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA
S05PHS1.4H32,NA,5,S05PHS1.4,"H - Here is some powdered lemonade and water. (Point to prompt.) Which is a mixture of the water and the powdered lemonade: A, B, or C?",Which is a mixture of the water and the powdered lemonade?,A,B,C,c,Water8.ai,Water4.ai,Water9.ai,Water10.ai,Food,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S05PHS1.4H6,NA,5,S05PHS1.4,"H - Here is a cup of milk and a cup of coffee. (Point to milk and coffee.) Which shows milk and coffee mixed together: A, B, or C?",Which shows milk and coffee mixed together,A,B,C,c,Water_Coffee.ai,Water4.ai,Coffee2.ai,Coffee7.ai,Food,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,1.21,NA
S05PHS1.4H7,NA,5,S05PHS1.4,"H - Here is fruit punch powder and some water. (Point to prompt.) When you mix fruit punch powder with water, what substance do you make: water, fruit punch, or coffee?","When you mix fruit punch powder with water, what substance do you make?",water,fruit punch,coffee,b,Fruit_Punch.ai,Water4.ai,Fruit_Punch2.ai,Coffee2.ai,Food,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S05PHS1.4H8,NA,5,S05PHS1.4,"H - Here are cans of white paint and black paint. (Point cans of paint.) Which shows a mixture of white and black paint: A, B, or C?",Here are cans of white paint and black paint. Which shows a mixture of white and black paint?,A,B,C,c,Pail5.ai,Pail2.ai,Pail3.ai,Pail4.ai,Household Objects,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,1.4,NA,NA
S05PHS1.4HSAMPLE,NA,5,S05PHS1.4,"L - Here is a pile of sand and a rock. (Point to the sand and rock.) Which shows a mixture of sand and rocks: A, B, or C?",Which shows a mixture of sand and rocks?,A,B,C,a,BarGraph_MineralHardness.ai,Rock6.ai,Rock7.ai,Sand_Pile1.ai,Graphs_Number Lines_Tables/Plants_Outdoors,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S05PHS1.4L1,NA,5,S05PHS1.4,"L - Here is a bead and a paper clip. (Point to the bead and paper clip.) Which shows a mixture of beads and paper clips: A, B, or C?",Which shows a mixture of beads and paper clips?,A,B,C,b,Paper_Clip_Eye2.ai,Paper_Clip2.ai,Paper_Clip_Eye1.ai,Eyes.ai,Classroom,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S05PHS1.4L10,NA,5,S05PHS1.4,"L - Here is a glass of water and some gravel. (Point to the water and rocks.) Which shows a mixture of water and gravel: A, B, or C?",Which shows a mixture of water and gravel?,A,B,C,a,Water12.ai,Water11.ai,Water4.ai,Rock1.ai,Food/Plants_Outdoors,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S05PHS1.4L11,NA,5,S05PHS1.4,"L - Here is a stick and some sand. (Point to the stick and sand.) Which shows sticks and sand mixed together: A, B, or C?",Which shows sticks and sand mixed together?,A,B,C,c,Sand_Pile_Sticks2.ai,Sticks2.ai,Sand_Pile4.ai,Sand_Pile_Sticks1.ai,Plants_Outdoors,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S05PHS1.4L17,NA,5,S05PHS1.4,"L - Here is a nut and bolt. (Point to the nut and bolt.) Which shows the parts unscrewed: A, B, or C?",Which shows the parts unscrewed?,A,B,C,b,Nut_Bolt2.ai,Nut.ai,Nut_Bolt1.ai,Bolt.ai,Tools,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S05PHS1.4L18,NA,5,S05PHS1.4,"L - Here is a plant and some soil. (Point to the plant and soil.) Which shows a plant in soil: A, B, or C?",Which shows a plant in soil?,A,B,C,a,Tomato_Plant4.ai,Tomato_Plant2.ai,Tomato_Plant3.ai,Pot5.ai,Plants_Outdoors/Household Objects,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S05PHS1.4L2,NA,5,S05PHS1.4,"L - This is an eraser and a rubber band. (Point to eraser and rubber band.) Which shows a mixture of erasers and rubber bands: A, B, or C?",Which shows a mixture of erasers and rubber bands,A,B,C,c,Eraser_Rubber_Band2.ai,Eraser2.ai,Rubber_Band1.ai,Eraser_Rubber_Band1.ai,Classroom,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S05PHS1.4L25,NA,5,S05PHS1.4,"L - Here is a ball and some dice. (Point to prompt.) Which is a mixture of balls and dice: A, B, or C?",Which is a mixture of balls and dice?,A,B,C,c,Dice_Marbles2.ai,Dice.ai,Dice_Marbles2.ai,Dice_Marbles1.ai,Misc.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S05PHS1.4L26,NA,5,S05PHS1.4,"L - Here are a bowl of flour and some chocolate chips. (Point to prompt.) Which  shows a mixture of flour and chocolate chips: A, B, or C?",Which shows a mixture of flour and chocolate chips?,A,B,C,a,Flour4.ai,Flour2.ai,Bowl3.ai,Flour3.ai,Food/Household Objects,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S05PHS1.4L27,NA,5,S05PHS1.4,"L - Here is a bubblegum machine. (Point to prompt.) Which shows a mixture of bubblegum balls: A, B, or C?",Which shows a mixture of bubblegum balls?,A,B,C,c,Gumball_Machine4.ai,Gumball_Machine4.ai,Gumball_Machine5.ai,Gumball_Machine6.ai,Misc.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S05PHS1.4L9,NA,5,S05PHS1.4,"L - Here is some soil and some rocks. (Point to the soil and rock.) Which shows soil and rocks mixed together: A, B, or C?",Which shows soil and rocks mixed together?,A,B,C,b,Sand_Pile_Rocks.ai,Sand_Pile1.ai,Sand_Pile_Rocks2.ai,Rock7.ai,Plants_Outdoors,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S05PHS1.4M12,NA,5,S05PHS1.4,"M - Here is a glass of water and a bowl of pebbles. (Point to water and pebbles.) Which shows a mixture of water and pebbles: A, B, or C?",Which shows a mixture of water and pebbles?,A,B,C,c,Water_Pebbles.ai,Water4.ai,Pebbles.ai,Water_Pebbles2.ai,Food/Plants_Outdoors,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S05PHS1.4M13,NA,5,S05PHS1.4,"M - Here is a cup of milk and a bowl of flour. (Point to milk and flour). Which shows a mixture of milk and flour: A, B, or C?",Which shows a mixture of milk and flour?,A,B,C,a,Flour7.ai,Flour5.ai,Water13.ai,Flour6.ai,Food,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S05PHS1.4M14,NA,5,S05PHS1.4,"H - Here is some sugar and a cup of tea. (Point to sugar and tea.) Which shows a mixture of sugar and tea: A, B, or C?",Which shows a mixture of sugar and tea?,A,B,C,c,Sugar_Coffee3.ai,Coffee7.ai,Sugar_Coffee1.ai,Sugar_Coffee2.ai,Food,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S05PHS1.4M19,NA,5,S05PHS1.4,"M - Here is a bucket of water and some dirt. (Point to the water and dirt.) Which shows a mixture of water and dirt: sand, mud, or water?",Which shows a mixture of water and dirt?,sand,mud,water,b,Sand_Pile_Bucket.ai,Sand_Pile4.ai,Sand_Pile8.ai,Lake1.ai,Plants_Outdoors,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S05PHS1.4M20,NA,5,S05PHS1.4,"M - Here is an ice cube and a glass of water. (Point to the ice cube and water.) Which shows a mixture of ice and water: A, B, or C?",Which shows a mixture of ice and water?,A,B,C,b,Water_Ice_Cube.ai,Water4.ai,Water5.ai,Ice_Cube1.ai,Food,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S05PHS1.4M21,NA,5,S05PHS1.4,"M - Here is a fish and some water. (Point to the fish and water.) Which shows a mixture of fish and water: A, B, or C?",Which shows a mixture of fish and water?,A,B,C,b,Fish_Outside_Of_Bowl.ai,Fish_Bowl.ai,Fish4.ai,Fish3.ai,Animals,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S05PHS1.4M28,NA,5,S05PHS1.4,"M - Here are some vegetables. (Point to prompt.) Which shows a mixture of vegetables: salad, milkshake, or carrot?",Which shows a mixture of vegetables?,salad,milkshake,carrot,a,Vegetables.ai,NA,NA,NA,Food,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S05PHS1.4M29,NA,5,S05PHS1.4,"M - Here are some balls. (Point to prompt.)  Which shows a mixture of balls: A, B, or C?",Which shows a mixture of balls?,A,B,C,c,Balls.ai,NA,NA,NA,Sports,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S05PHS1.4M3,NA,5,S05PHS1.4,"M - This is a glass of water and some rocks.  (Point to water and rocks.) What is made when you mix water and rocks: A, B, or C?",What is made when you mix water and rocks?,A,B,C,b,Water12.ai,Water10.ai,Water11.ai,Rock1.ai,Food/Plants_Outdoors,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S05PHS1.4M30,NA,5,S05PHS1.4,"M - Here are three pictures. (Point to answer choices.) Which shows a mixture:  A, B, or C?",Which shows a mixture?,A,B,C,c,NA,Snowman.ai,Pancakes.ai,Salsa.ai,Misc./Food,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S05PHS1.4M4,NA,5,S05PHS1.4,"M - Here is a pile of dirt and bucket of water. (Point to prompt.) Which shows dirt and water mixed together: sand, mud, or soil? (point to answer choices as you read them)",Which shows dirt and water mixed together?,sand,mud,soil,c,Sand_Pile_Bucket.ai,Sand_Pile9.ai,Sand_Pile8.ai,Sand_Pile5.ai,Plants_Outdoors,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S05PHS1.4M5,NA,5,S05PHS1.4,"M - Here is some cereal and some milk. (Point to cereal and milk.) What is formed when you add milk to the cereal: A, B, or C?",What is formed when you add milk to the cereal?,A,B,C,b,Pebbles_Pitcher.ai,Bread1.ai,Cereal3.ai,Cereal9.ai,Misc./Food,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S05PHS2.1H14,NA,5,S05PHS2.1,"H - Here is a person. (Point to person.) What is the force that holds a person to the ground: speed, gravity, or electricity?",What is the force that holds a person to the ground?,speed,gravity,electricity,b,Sun58.ai,NA,NA,NA,Weather,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,1.48,NA,NA,NA
S05PHS2.1H15,PHS - OI,5,S05PHS2.1,"H - Here is a dog. (Point to dog.) What is the force that keeps the dog on the ground: speed, gravity, or electricity?",What is the force that keeps the dog on the ground?,speed,electricity,gravity,c,Sun59.ai,NA,NA,NA,Weather,prompt  + graphic,graphic + word,graphic + word,graphic + word,Science_G5_S05PHS2.1H15_intro.mp3,Science_G5_S05PHS2.1H15_stem.mp3,Science_G5_S05PHS2.1H15_a.mp3,Science_G5_S05PHS2.1H15_b.mp3,Science_G5_S05PHS2.1H15_c.mp3,FT,OI,OI,OI,NA,1.05,1.05,1.05,1.05
S05PHS2.1H16,NA,5,S05PHS2.1,"H - Here is the Earth.  (Point to the Earth.) Which arrows shows the direction of gravity: A, B, or C?",Which arrows shows the direction of gravity?,A,B,C,b,Earth2.ai,Earth_Arrows1.ai,Earth_Arrows2.ai,Earth_Arrows3.ai,Astronomy,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S05PHS2.1H23,NA,5,S05PHS2.1,"H -The Earth orbits the Sun. (Point to Earth and Sun.) Which force keeps the Earth orbiting around the Sun: magnets, heat, or gravity?",Which force keeps the Earth orbiting around the Sun?,magnets,heat,gravity,c,Earth_Orbiting_Sun1.ai,NA,NA,NA,Astronomy,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,NA,NA,NA,NA
S05PHS2.1H24,NA,5,S05PHS2.1,"H - The Moon orbits the Earth. (Point to Moon and Earth.) Which force keeps the Moon orbiting around the Earth: magnets, gravity, or wind?",Which force keeps the Moon orbiting around the Earth?,magnets,gravity,wind,b,Moon_Orbiting_Earth1.ai,NA,NA,NA,Astronomy,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,NA,NA,NA,NA
S05PHS2.1H30,NA,5,S05PHS2.1,"H - This is the Moon. (Point to prompt.)  Which force keeps the Moon close to the Earth: electricity, gravity or friction?",Which force keeps the Moon close to the Earth?,electricity,gravity,friction,b,Moon_Orbiting_Earth1.ai,NA,NA,NA,Astronomy,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S05PHS2.1H31,NA,5,S05PHS2.1,"H - Here is a ball and a penny. (Point to prompt.) If you drop the ball and penny at the same time, which will hit the ground first: ball, penny, or same time?","f you drop the ball and penny at the same time, which will hit the ground first?",ball,penny,same,c,Arms_Coin_Ball.ai,Coin_Ball.ai,Coin_Ball2.ai,Coin_Ball3.ai,People/Misc.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S05PHS2.1H32,NA,5,S05PHS2.1,"H - This is the Earth and a satellite. (Point to prompt.) Which force keeps the satellite close to the Earth: friction, electricity or gravity?",Which force keeps the satellite close to the Earth?,friction,electricity,gravity,c,Satellite_Orbiting_Earth1.ai,NA,NA,NA,Astronomy,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S05PHS2.1H7,NA,5,S05PHS2.1,"H - Here is a person.  (Point to student materials.) If a person jumps out of a plane, which direction will gravity force them: up, sideways, or down?","If a person jumps out of a plane, which direction will gravity force them?",up,sideways,down,c,Plane8.ai,Plane5.ai,Plane6.ai,Plane7.ai,Transportation,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,-0.19,NA,NA,NA
S05PHS2.1H8,NA,5,S05PHS2.1,"H - Here is a girl. (Point to girl.) When the girl jumps on a trampoline,  gravity will always force her: down, up, or sideways?","When the girl jumps on a trampoline, gravity will always force her: down, up, or sideways?",down,up,sideways,a,Girl_Trampoline.ai,Arrow1.ai,Arrow2.ai,Arrow3.ai,People/Shapes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S05PHS2.1L1,NA,5,S05PHS2.1,"L - Here is a rock. (Point to student materials.) What direction will a rock fall if you drop it: up, sideways, or down?",What direction will a rock fall if you drop it?,up,sideways,down,c,Hand_Rock.ai,Hand_Rock2.ai,Hand_Rock3.ai,Hand_Rock4.ai,People,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,-0.32,NA,NA,NA
S05PHS2.1L10,NA,5,S05PHS2.1,"L - Here is a book.  (Point to book.) Which direction will the book go when dropped: down, up, or stays the same?",Which direction will the book go when dropped?,down,up,same,a,Hand_Book.ai,Hand_Book2.ai,Hand_Book3.ai,Hand_Book4.ai,People,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,0.76,NA,NA,NA
S05PHS2.1L17,PHS - OI,5,S05PHS2.1,"L - This is a ball. (Point to ball in prompt.) Which direction will the ball go when dropped: sideways, up, or down?",Which direction will the ball go when dropped?,sideways,up,down,c,Boy_Ball1.ai,Arrow3.ai,Arrow2.ai,Arrow1.ai,People/Shapes,prompt  + graphic,graphic + word,graphic + word,graphic + word,Science_G5_S05PHS2.1L17_intro.mp3,Science_G5_S05PHS2.1L17_stem.mp3,Science_G5_S05PHS2.1L17_a.mp3,Science_G5_S05PHS2.1L17_b.mp3,Science_G5_S05PHS2.1L17_c.mp3,FT,OI,OI,OI,NA,1.2,1.2,1.2,1.2
S05PHS2.1L18,NA,5,S05PHS2.1,"L - This tree is losing leaves. (Point to tree in prompt.) Which direction will the leaves fall: down, up, or sideways?",Which direction will the leaves fall?,up,down,sideways,b,Tree1.ai,Arrow2.ai,Arrow1.ai,Arrow3.ai,Plants_Outdoors/Shapes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S05PHS2.1L19,NA,5,S05PHS2.1,"L - This is a faucet. (Point to faucet in prompt.) Which direction will the water flow: up, down, or sideways?",Which direction will the water flow?,down,up,sideways,a,Faucet5.ai,Faucet2.ai,Faucet3.ai,Faucet4.ai,Household Objects,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S05PHS2.1L2,NA,5,S05PHS2.1,"L - Here is a ball. (Point to student materials.) When you drop a ball, where will it go: down, up, sideways?","When you drop a ball, where will it go?",down,up,sideways,a,Hand_Ball2.ai,Hand_Ball3.ai,Hand_Ball4.ai,Hand_Ball5.ai,People,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S05PHS2.1L25,NA,5,S05PHS2.1,"L - This is Tom.  (Point to picture of Tom.) If Tom drops his backpack, which way will it go: up, down, or sideways?","If Tom drops his backpack, which way will it go?",up,down,sideways,b,Boy_Backpack.ai,Backpack_Arrow.ai,Backpack_Arrow2.ai,Backpack_Arrow3.ai,People/Misc.,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,0.2,NA,NA,NA
S05PHS2.1L26,NA,5,S05PHS2.1,"L - Here is a cup on a table. (Point to prompt.) What direction will the cup go if pushed off the table: down, sideways, or up?",What direction will the cup go if pushed off the table?,down,sideways,up,a,Table_Glass.ai,Glass_Arrow.ai,Glass_Arrow2.ai,Glass_Arrow3.ai,Household Objects,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S05PHS2.1L3,NA,5,S05PHS2.1,"L - Here is a book. (Point to student materials.) What direction will a book fall if you drop it: up, down, or sideways?",What direction will a book fall if you drop it?,up,down,sideways,b,Hand_Book.ai,Hand_Book3.ai,Hand_Book2.ai,Hand_Book5.ai,People,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,0.33,NA,NA,NA
S05PHS2.1L9,NA,5,S05PHS2.1,"L - Here is a baseball bat. (Point to baseball bat.) Which direction will the bat go when dropped: down, up, or stays the same?",Which direction will the  bat go when dropped?,down,up,same,a,Hand_Bat.ai,Hand_Bat2.ai,Hand_Bat3.ai,Hand_Bat4.ai,People,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S05PHS2.1M11,NA,5,S05PHS2.1,"M - Here is a pencil on a table. (Point to pencil.) Which direction will gravity force the pencil: sideways, up, or down?",What direction will gravity force the pencil?,sideways,up,down,c,Table_Pencil.ai,Table_Pencil2.ai,Table_Pencil3.ai,Table_Pencil4.ai,Household Objects,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S05PHS2.1M12,NA,5,S05PHS2.1,"M - Here is a boy. (Point to boy.) Which direction will gravity force the apple when dropped: up, down or sideways?",Which direction will gravity force the apple when dropped?,up,down,sideways,b,Boy_Apple1.ai,Boy_Apple3.ai,Boy_Apple4.ai,Boy_Apple5.ai,People,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,0.54,NA,NA,NA
S05PHS2.1M13,NA,5,S05PHS2.1,"M - Here is a pot of water. (Point toprompt.) Which direction will gravity force the water: sideways, up, or down?",Which direction will gravity force the water?,sideways,up,down,c,Pot_Kitchen2.ai,Pot_Kitchen8.ai,Pot_Kitchen9.ai,Pot_Kitchen10.ai,Household Objects,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S05PHS2.1M20,NA,5,S05PHS2.1,"M - This ball is on a ramp. (Point to ball in prompt.) Which direction will gravity make the ball roll: up, down, or backwards?",Which direction will gravity make the ball roll?,up,down,backwards,b,Ball_Ramp.ai,Ball_Ramp2.ai,Ball_Ramp3.ai,Ball_Ramp4.ai,Misc.,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,0.53,NA,NA,NA
S05PHS2.1M21,NA,5,S05PHS2.1,"M - This is a waterfall. (Point to waterfall in prompt.) Which force makes water move downward: gravity, heat, or wind?",Which force makes water move downward?,gravity,heat,wind,a,Waterfall1.ai,NA,NA,NA,Plants_Outdoors,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S05PHS2.1M22,NA,5,S05PHS2.1,"M - This person cut down a tree. (Point to person with axe.) Which force made the tree fall down: tension, gravity, or friction?",Which force made the tree fall down?,tension,gravity,friction,b,Tree_Boy_Axe.ai,NA,NA,NA,Plants_Outdoors,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,NA,NA,NA,NA
S05PHS2.1M27,NA,5,S05PHS2.1,"M - Here is Sam. (Point to prompt.) What will gravity do to the stick when Sam drops it: make it stay in the air,  make it go sideways, or make it fall to the ground?",What will gravity do to the stick when Sam drops it?,stay in the air,go sideways,fall to the ground,c,Boy_Stick.ai,Hand_Stick.ai,Hand_Stick2.ai,Hand_Stick3.ai,People,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S05PHS2.1M28,NA,5,S05PHS2.1,"M - This apple is going to fall from the tree. (Point to prompt.) What direction will gravity move the apple: up, sideways, or down?",What direction will gravity move the apple?,up,sideways,down,c,Apple_Tree4.ai,Arrow2.ai,Arrow3.ai,Arrow1.ai,Plants_Outdoors/Shapes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S05PHS2.1M29,NA,5,S05PHS2.1,"M - This is a lunch tray.   (Point to prompt.) What direction will gravity force the tray if you drop it: down, up, or sideways?",What will happen if you drop the tray?,down,up,sideways,a,Hand_Tray.ai,Hand_Tray2.ai,Hand_Tray3.ai,Hand_Tray4.ai,People,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,0.27,NA,NA,NA
S05PHS2.1M4,NA,5,S05PHS2.1,"M - Here is a rock. (Point to student materials.) If you drop a rock, what direction will gravity force it: up, sideways, or down?","If you drop a rock, what direction will gravity force it?",up,sideways,down,c,Hand_Rock.ai,Hand_Rock2.ai,Hand_Rock3.ai,Hand_Rock4.ai,People,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S05PHS2.1M5,PHS - OI,5,S05PHS2.1,"M - Here is a book. (Point to student materials.) If you drop a book, what direction will gravity force it: up, down, or sideways?","If you drop a book, what direction will gravity force it?",up,down,sideways,b,Hand_Book.ai,Hand_Book3.ai,Hand_Book2.ai,Hand_Book5.ai,People,prompt  + graphic,graphic + word,graphic + word,graphic + word,Science_G5_S05PHS2.1M5_intro.mp3,Science_G5_S05PHS2.1M5_stem.mp3,Science_G5_S05PHS2.1M5_a.mp3,Science_G5_S05PHS2.1M5_b.mp3,Science_G5_S05PHS2.1M5_c.mp3,FT,OI,OI,OI,NA,0.67,0.67,0.67,0.67
S05PHS2.1M6,NA,5,S05PHS2.1,"M - Here is a bird. (Point to student materials.) If a bird drops a worm, which direction will gravity force it: up, down, or sideways?","If a bird drops a worm, which direction will gravity force it?",up,sideways,down,c,Bird_Worm.ai,Bird_Worm2.ai,Bird_Worm3.ai,Bird_Worm4.ai,Animals,NA,NA,NA,NA,NA,NA,NA,NA,NA,PT,NA,NA,NA,NA,NA,NA,NA,NA
S05PHS2.1MSAMPLE,NA,5,S05PHS2.1,"M - Here are three pictures. (Point to student materials.) Which direction will gravity force the girl after she jumps: up, down or sideways?",Which direction will gravity force the girl after she jumps?,up,down,sideways,b,Girl_Pool.ai,Arrow2.ai,Arrow1.ai,Arrow3.ai,People/Shapes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S05PHS3.1H15,NA,5,S05PHS3.1,"H - Here is a boy picking tomatoes. (Point to the picture in prompt.) Which gives the tomato plants energy to grow: seeds, sunlight, or stars?",Which gives the tomato plants energy to grow?,seeds,sunlight,stars,b,Tomato_Plant_Boy_Sun.ai,Seeds1.ai,Sun124.ai,Stars4.ai,Plants_Outdoors/Weather/Astronomy,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,0.77,NA,NA,NA
